Time,ccj,uec,spread,mvg_avg,mvg_std_dev,upper,lower,long_entry,long_exit,long_positions,short_entry,short_exit,short_positions,positions,percentage_change,strategy_returns,cumulative_returns
2020-07-28,11.7855,1.03,4.012442852822229,3.9999162231244503,0.17911739957949208,11.99974866937335,-3.9999162231244503,False,True,0.0,False,False,0.0,0.0,0.015609507550546556,0.0,1.924905603994897
2020-07-29,10.3492,0.9902,2.876499818315117,3.774707616223028,0.5331029702663546,11.324122848669084,-3.774707616223028,False,False,0.0,False,True,0.0,0.0,-0.06373860379234376,-0.0,1.924905603994897
2020-07-30,10.0934,1.01,2.471276001311118,3.4323676162230283,0.7216409477913293,10.297102848669084,-3.4323676162230283,False,False,0.0,False,True,0.0,0.0,-0.022873939096240643,-0.0,1.924905603994897
2020-07-31,9.995,0.9683,2.687571615910449,3.150986739142895,0.6714760250117653,9.452960217428686,-3.150986739142895,False,False,0.0,False,True,0.0,0.0,0.012500881945462972,0.0,1.924905603994897
2020-08-03,10.0639,1.02,2.366309427066673,2.882819943085117,0.6615061036401485,8.648459829255351,-2.882819943085117,False,False,0.0,False,True,0.0,0.0,-0.018087569144300673,-0.0,1.924905603994897
2020-08-04,10.2803,1.04,2.431776278577784,2.566686628236228,0.21098128229490637,7.7000598847086845,-2.566686628236228,False,False,0.0,False,True,0.0,0.0,0.00361120238781688,0.0,1.924905603994897
2020-08-05,10.2213,1.05,2.2973097043333386,2.4508486054398726,0.14793569774811904,7.352545816319617,-2.4508486054398726,False,False,0.0,False,True,0.0,0.0,-0.00741054962766608,-0.0,1.924905603994897
2020-08-06,10.1426,1.03,2.369542852822228,2.4305019757420943,0.1513797401233399,7.291505927226282,-2.4305019757420943,False,False,0.0,False,True,0.0,0.0,0.004031844765474773,0.0,1.924905603994897
2020-08-07,10.2016,1.03,2.4285428528222273,2.37869622312445,0.05514336116923869,7.1360886693733505,-2.37869622312445,False,True,0.0,False,False,0.0,0.0,0.003282399186638336,0.0,1.924905603994897
2020-08-10,10.1623,1.0,2.6156425755555617,2.428562852822228,0.11802531354641681,7.285688558466683,-2.428562852822228,False,True,0.0,False,False,0.0,0.0,0.01056525905218297,0.0,1.924905603994897
2020-08-11,9.9852,0.9737,2.6370196658184506,2.469611530270361,0.1506144462934845,7.408834590811082,-2.469611530270361,False,True,0.0,False,False,0.0,0.0,0.0012332903248383205,0.0,1.924905603994897
2020-08-12,10.2901,1.01,2.667976001311118,2.5437447896659173,0.13501915524859412,7.631234368997752,-2.5437447896659173,False,True,0.0,False,False,0.0,0.0,0.0017282240047318015,0.0,1.924905603994897
2020-08-13,10.3,1.0,2.7533425755555623,2.6205047342125836,0.11942064389364263,7.861514202637751,-2.6205047342125836,False,True,0.0,False,False,0.0,0.0,0.004783336857663806,0.0,1.924905603994897
2020-08-14,10.2606,1.01,2.6384760013111173,2.6624913639103616,0.05409338665493023,7.987474091731085,-2.6624913639103616,False,False,0.0,False,True,0.0,0.0,-0.006423326460379681,-0.0,1.924905603994897
2020-08-17,10.2213,1.03,2.4482428528222275,2.629011419363695,0.11158792499429412,7.887034258091085,-2.629011419363695,False,False,0.0,False,True,0.0,0.0,-0.010571822429273379,-0.0,1.924905603994897
2020-08-18,10.2213,1.0,2.674642575555561,2.636536001311117,0.11351479392004149,7.909608003933351,-2.636536001311117,False,True,0.0,False,False,0.0,0.0,0.012742023031970001,0.0,1.924905603994897
2020-08-19,10.4279,1.04,2.579376278577783,2.6188160567644503,0.11429261993246168,7.856448170293351,-2.6188160567644503,False,False,0.0,False,True,0.0,0.0,-0.005212523983349882,-0.0,1.924905603994897
2020-08-20,10.782,1.09,2.5561434073555613,2.57937622312445,0.08704048802457352,7.738128669373349,-2.57937622312445,False,False,0.0,False,True,0.0,0.0,-0.001222277278291975,-0.0,1.924905603994897
2020-08-21,10.3787,1.05,2.4547097043333395,2.5426229637288946,0.09433866249716948,7.627868891186684,-2.5426229637288946,False,False,0.0,False,True,0.0,0.0,-0.005542010566951312,-0.0,1.924905603994897
2020-08-24,10.4672,1.06,2.467743130088895,2.546523019182228,0.08975308484325674,7.639569057546684,-2.546523019182228,False,False,0.0,False,True,0.0,0.0,0.000705781552522997,0.0,1.924905603994897
2020-08-25,10.8902,1.08,2.739809981600006,2.5595565003911167,0.11436600883654535,7.67866950117335,-2.5595565003911167,False,True,0.0,False,False,0.0,0.0,0.014288782608532485,0.0,1.924905603994897
2020-08-26,10.9689,1.09,2.743043407355561,2.5922899261466723,0.1416294209551294,7.776869778440017,-2.5922899261466723,False,True,0.0,False,False,0.0,0.0,0.0001684535951236884,0.0,1.924905603994897
2020-08-27,11.146,1.11,2.769210258866673,2.6349032964488948,0.1590206811917945,7.904709889346684,-2.6349032964488948,False,True,0.0,False,False,0.0,0.0,0.0013403233788857663,0.0,1.924905603994897
2020-08-28,11.5002,1.15,2.821543961888896,2.708270147960006,0.13838518800789532,8.124810443880019,-2.708270147960006,False,True,0.0,False,False,0.0,0.0,0.0025934920653272802,0.0,1.924905603994897
2020-08-31,11.3821,1.15,2.7034439618888957,2.755410314320006,0.04376331329922177,8.266230942960018,-2.755410314320006,False,False,0.0,False,True,0.0,0.0,-0.005887116107470507,-0.0,1.924905603994897
2020-09-01,11.3624,1.15,2.6837439618888954,2.7441971103777845,0.05460065553695154,8.232591331133353,-2.7441971103777845,False,False,0.0,False,True,0.0,0.0,-0.000982982132405485,-0.0,1.924905603994897
2020-09-02,11.0968,1.13,2.569077110377785,2.709403850982229,0.09557425805723412,8.128211552946688,-2.709403850982229,False,False,0.0,False,True,0.0,0.0,-0.005843038944490622,-0.0,1.924905603994897
2020-09-03,10.7033,1.09,2.477443407355562,2.6510504806800066,0.13204262291781096,7.95315144204002,-2.6510504806800066,False,False,0.0,False,True,0.0,0.0,-0.004840876167606472,-0.0,1.924905603994897
2020-09-04,10.6935,1.07,2.6185765558444505,2.6104569994711175,0.09149916959223983,7.831370998413353,-2.6104569994711175,False,True,0.0,False,False,0.0,0.0,0.007519712505891765,0.0,1.924905603994897
2020-09-08,10.3787,1.03,2.6056428528222284,2.5908967776577847,0.07574955707067763,7.7726903329733545,-2.5908967776577847,False,True,0.0,False,False,0.0,0.0,-0.0007125317354872723,-0.0,1.924905603994897
2020-09-09,10.7132,1.07,2.6382765558444508,2.581803296448895,0.0635664383627576,7.745409889346686,-2.581803296448895,False,True,0.0,False,False,0.0,0.0,0.0017369325424766548,0.0,1.924905603994897
